"ticker","type_stock","date_approval","value_cash","ratio","corporate_action","last_date_prior_ex","date_closing_price_prior_ex_date","closing_price_prior_ex_date","quoted_per_shares","corporate_action_price","last_date_time_prior_ex"
"RADL3","ON","2018-06-21","0,153337243","1,0","JRS CAP PROPRIO","2018-06-26","2018-06-26","68,11","1,0","0,225132","2018-06-26T00:00:00"
"RADL3","ON","2018-09-21","0,157891815","1,0","JRS CAP PROPRIO","2018-09-26","2018-09-26","72,7","1,0","0,217183","2018-09-26T00:00:00"
"RADL3","ON","2018-12-11","0,170037339","1,0","JRS CAP PROPRIO","2018-12-14","2018-12-14","62,62","1,0","0,271538","2018-12-14T00:00:00"
"RADL3","ON","2019-03-21","0,172923963","1,0","JRS CAP PROPRIO","2019-03-26","2019-03-26","66,16","1,0","0,261372","2019-03-26T00:00:00"
"RADL3","ON","2019-06-21","0,162303512","1,0","JRS CAP PROPRIO","2019-06-26","2019-06-26","73,4","1,0","0,221122","2019-06-26T00:00:00"
"RADL3","ON","2019-09-23","0,157739919","1,0","JRS CAP PROPRIO","2019-09-26","2019-09-26","96,08","1,0","0,164176","2019-09-26T00:00:00"
"RADL3","ON","2019-12-06","0,148639539","1,0","JRS CAP PROPRIO","2019-12-11","2019-12-11","101,5","1,0","0,146443","2019-12-11T00:00:00"
"RADL3","ON","2020-03-23","0,14247717","1,0","JRS CAP PROPRIO","2020-03-26","2020-03-26","110,46","1,0","0,128985","2020-03-26T00:00:00"
"RADL3","ON","2020-04-08","0,061147343","1,0","DIVIDENDO","2020-04-13","2020-04-13","101,08","1,0","0,060494","2020-04-13T00:00:00"
"RADL3","ON","2020-06-04","0,148540028","1,0","JRS CAP PROPRIO","2020-06-25","2020-06-25","110,09","1,0","0,134926","2020-06-25T00:00:00"
"RADL3","ON","2020-09-17","0,030314292","1,0","JRS CAP PROPRIO","2020-09-24","2020-09-24","23,4","1,0","0,129548","2020-09-24T00:00:00"
"RADL3","ON","2020-12-11","0,028494338","1,0","JRS CAP PROPRIO","2020-12-16","2020-12-16","25,45","1,0","0,111962","2020-12-16T00:00:00"
"RADL3","ON","2021-03-05","0,026664992","1,0","JRS CAP PROPRIO","2021-03-11","2021-03-11","24,06","1,0","0,110827","2021-03-11T00:00:00"
"RADL3","ON","2021-06-18","0,030300099","1,0","JRS CAP PROPRIO","2021-06-23","2021-06-23","25,35","1,0","0,119527","2021-06-23T00:00:00"
"RADL3","ON","2021-11-09","0,0321766018","1,0","JRS CAP PROPRIO","2021-11-12","2021-11-12","22,88","1,0","0,140632","2021-11-12T00:00:00"
"RADL3","ON","2021-11-09","0,07285268332","1,0","DIVIDENDO","2021-11-12","2021-11-12","22,88","1,0","0,318412","2021-11-12T00:00:00"
"RADL3","ON","2021-12-03","0,03521213027","1,0","JRS CAP PROPRIO","2021-12-08","2021-12-08","23,75","1,0","0,148262","2021-12-08T00:00:00"
"RADL3","ON","2021-12-03","0,024891333","1,0","DIVIDENDO","2021-12-08","2021-12-08","23,75","1,0","0,104806","2021-12-08T00:00:00"
"RADL3","ON","2022-03-30","0,040054682","1,0","JRS CAP PROPRIO","2022-04-04","2022-04-04","24,05","1,0","0,166548","2022-04-04T00:00:00"
"RADL3","ON","2022-06-30","0,0449097953","1,0","JRS CAP PROPRIO","2022-07-05","2022-07-05","19,12","1,0","0,234884","2022-07-05T00:00:00"
"RADL3","ON","2022-09-30","0,0652405811","1,0","DIVIDENDO","2022-10-05","2022-10-05","23,77","1,0","0,274466","2022-10-05T00:00:00"
"RADL3","ON","2022-09-30","0,0497649084","1,0","JRS CAP PROPRIO","2022-10-05","2022-10-05","23,77","1,0","0,20936","2022-10-05T00:00:00"
"RADL3","ON","2022-12-02","0,05461993","1,0","JRS CAP PROPRIO","2022-12-07","2022-12-07","23,8","1,0","0,229496","2022-12-07T00:00:00"
"RADL3","ON","2023-03-30","0,048530597","1,0","JRS CAP PROPRIO","2023-04-04","2023-04-04","24,5","1,0","0,198084","2023-04-04T00:00:00"
"RADL3","ON","2023-04-19","0,047923965","1,0","DIVIDENDO","2023-04-24","2023-04-24","26,05","1,0","0,183969","2023-04-24T00:00:00"
"RADL3","ON","2023-06-30","0,0594966458","1,0","JRS CAP PROPRIO","2023-07-05","2023-07-05","28,62","1,0","0,207885","2023-07-05T00:00:00"
"RAIL3","ON","2022-04-27","0,01930664406","1,0","DIVIDENDO","2022-04-27","2022-04-27","17,67","1,0","0,109262","2022-04-27T00:00:00"
"RAIL3","ON","2023-04-19","0,06601748675","1,0","DIVIDENDO","2023-04-19","2023-04-19","19,31","1,0","0,341882","2023-04-19T00:00:00"
"RAIZ4","PN","2021-09-30","0,01623907343","1,0","JRS CAP PROPRIO","2021-10-05","2021-10-05","7,13","1,0","0,227757","2021-10-05T00:00:00"
"RAIZ4","PN","2021-12-31","0,0220111003","1,0","JRS CAP PROPRIO","2022-01-05","2022-01-05","5,79","1,0","0,380157","2022-01-05T00:00:00"
"RAIZ4","PN","2022-03-31","0,02776058936","1,0","JRS CAP PROPRIO","2022-04-05","2022-04-05","7,1","1,0","0,390994","2022-04-05T00:00:00"
"RAIZ4","PN","2022-09-27","0,03159458159","1,0","DIVIDENDO","2022-09-30","2022-09-30","4,19","1,0","0,754047","2022-09-30T00:00:00"
"RAIZ4","PN","2022-12-02","0,08904632381","1,0","DIVIDENDO","2022-12-07","2022-12-07","3,6","1,0","2,473509","2022-12-07T00:00:00"
"RAIZ4","PN","2023-03-13","0,08906570698","1,0","DIVIDENDO","2023-03-16","2023-03-16","2,73","1,0","3,26248","2023-03-16T00:00:00"
"RAIZ4","PN","2023-07-26","0,02421061615","1,0","DIVIDENDO","2023-07-26","2023-07-26","4,22","1,0","0,573711","2023-07-26T00:00:00"
"RANI3","ON","2015-03-06","0,077077","1,0","DIVIDENDO","2015-03-06","2015-02-27","3,45","1,0","2,234116","2015-03-06T00:00:00"
"RANI3","ON","2015-08-20","0,0226354","1,0","DIVIDENDO","2015-08-20","2015-08-20","3,45","1,0","0,656099","2015-08-20T00:00:00"
"RANI3","ON","2015-11-18","0,0074843","1,0","DIVIDENDO","2015-11-18","2015-11-18","3,35","1,0","0,223412","2015-11-18T00:00:00"
"RANI3","ON","2017-03-08","0,024748","1,0","DIVIDENDO","2017-03-08","2017-03-07","2,82","1,0","0,877589","2017-03-08T00:00:00"
"RANI3","ON","2019-04-29","0,022794","1,0","DIVIDENDO","2019-04-29","2019-04-29","2,65","1,0","0,860151","2019-04-29T00:00:00"
"RANI3","ON","2020-04-28","0,0107973454","1,0","DIVIDENDO","2020-04-28","2020-04-28","3,1","1,0","0,348301","2020-04-28T00:00:00"
"RANI3","ON","2020-08-20","0,016199","1,0","DIVIDENDO","2020-08-26","2020-08-26","4,69","1,0","0,345394","2020-08-26T00:00:00"
"RANI3","ON","2020-08-20","0,01877","1,0","JRS CAP PROPRIO","2020-08-26","2020-08-26","4,69","1,0","0,400213","2020-08-26T00:00:00"
"RANI3","ON","2020-11-12","0,0231","1,0","DIVIDENDO","2020-11-17","2020-11-17","4,56","1,0","0,506579","2020-11-17T00:00:00"
"RANI3","ON","2021-03-01","0,040738","1,0","DIVIDENDO","2021-03-04","2021-03-04","6,14","1,0","0,663485","2021-03-04T00:00:00"
"RANI3","ON","2021-04-28","0,096624","1,0","DIVIDENDO","2021-04-28","2021-04-28","6,39","1,0","1,512113","2021-04-28T00:00:00"
"RANI3","ON","2021-05-06","0,050658","1,0","DIVIDENDO","2021-05-11","2021-05-11","8,4","1,0","0,603071","2021-05-11T00:00:00"
"RANI3","ON","2021-08-05","0,064642","1,0","DIVIDENDO","2021-08-10","2021-08-10","8,35","1,0","0,774156","2021-08-10T00:00:00"
"RANI3","ON","2021-11-03","0,10133","1,0","DIVIDENDO","2021-11-08","2021-11-08","6,42","1,0","1,578349","2021-11-08T00:00:00"
"RANI3","ON","2022-03-03","0,0634698","1,0","DIVIDENDO","2022-03-08","2022-03-08","6,14","1,0","1,03371","2022-03-08T00:00:00"
"RANI3","ON","2022-04-28","0,2845563","1,0","DIVIDENDO","2022-04-28","2022-04-28","6,93","1,0","4,106152","2022-04-28T00:00:00"
"RANI3","ON","2022-05-03","0,0996056","1,0","DIVIDENDO","2022-05-06","2022-05-06","7,14","1,0","1,395036","2022-05-06T00:00:00"
"RANI3","ON","2022-08-03","0,0956838","1,0","DIVIDENDO","2022-08-08","2022-08-08","7,31","1,0","1,308944","2022-08-08T00:00:00"
"RANI3","ON","2022-11-04","0,096031476","1,0","DIVIDENDO","2022-11-09","2022-11-09","8,8","1,0","1,091267","2022-11-09T00:00:00"
"RANI3","ON","2023-03-01","0,087216399","1,0","DIVIDENDO","2023-03-07","2023-03-07","8,59","1,0","1,015325","2023-03-07T00:00:00"
"RANI3","ON","2023-04-24","0,385889841","1,0","DIVIDENDO","2023-04-24","2023-04-24","8,73","1,0","4,420273","2023-04-24T00:00:00"
"RANI3","ON","2023-05-03","0,0843634412","1,0","DIVIDENDO","2023-05-08","2023-05-08","8,27","1,0","1,020114","2023-05-08T00:00:00"
"RANI3","ON","2023-08-02","0,2290583978","1,0","DIVIDENDO","2023-08-07","2023-08-07","11,17","1,0","2,050657","2023-08-07T00:00:00"
"RAPT4","PN","2015-04-15","0,0402583","1,0","DIVIDENDO","2015-04-15","2015-04-15","3,72","1,0","1,082212","2015-04-15T00:00:00"
"RAPT4","PN","2017-07-07","0,0438173","1,0","DIVIDENDO","2017-07-13","2017-07-13","5,05","1,0","0,867669","2017-07-13T00:00:00"
"RAPT4","PN","2018-04-27","0,0459997","1,0","DIVIDENDO","2018-05-03","2018-05-03","8,43","1,0","0,545667","2018-05-03T00:00:00"
"RAPT4","PN","2018-08-10","0,05599555","1,0","DIVIDENDO","2018-08-15","2018-08-15","6,99","1,0","0,801081","2018-08-15T00:00:00"
"RAPT4","PN","2019-04-30","0,08798886","1,0","DIVIDENDO","2019-05-06","2019-05-06","8,7","1,0","1,011366","2019-05-06T00:00:00"
"RAPT4","PN","2019-07-23","0,10183","1,0","JRS CAP PROPRIO","2019-07-26","2019-07-26","9,62","1,0","1,058524","2019-07-26T00:00:00"
"RAPT4","PN","2019-12-13","0,16911","1,0","JRS CAP PROPRIO","2019-12-18","2019-12-18","13,03","1,0","1,297851","2019-12-18T00:00:00"
"RAPT4","PN","2020-08-12","0,09159","1,0","JRS CAP PROPRIO","2020-08-17","2020-08-17","10,76","1,0","0,851208","2020-08-17T00:00:00"
"RAPT4","PN","2020-12-15","0,15034","1,0","JRS CAP PROPRIO","2020-12-18","2020-12-18","16,24","1,0","0,925739","2020-12-18T00:00:00"
"RAPT4","PN","2021-04-14","0,36556103","1,0","DIVIDENDO","2021-04-19","2021-04-19","14,54","1,0","2,514175","2021-04-19T00:00:00"
"RAPT4","PN","2021-07-20","0,13316","1,0","JRS CAP PROPRIO","2021-07-23","2021-07-23","14,53","1,0","0,916449","2021-07-23T00:00:00"
"RAPT4","PN","2021-12-17","0,15405","1,0","JRS CAP PROPRIO","2021-12-22","2021-12-22","10,59","1,0","1,454674","2021-12-22T00:00:00"
"RAPT4","PN","2022-04-13","0,356978","1,0","DIVIDENDO","2022-04-19","2022-04-19","10,8","1,0","3,305352","2022-04-19T00:00:00"
"RAPT4","PN","2022-07-14","0,2137","1,0","JRS CAP PROPRIO","2022-07-20","2022-07-20","10,14","1,0","2,107495","2022-07-20T00:00:00"
"RAPT4","PN","2022-12-15","0,28932","1,0","JRS CAP PROPRIO","2022-12-22","2022-12-22","8,3","1,0","3,485783","2022-12-22T00:00:00"
"RAPT4","PN","2023-07-18","0,2224","1,0","JRS CAP PROPRIO","2023-07-21","2023-07-21","12,19","1,0","1,824446","2023-07-21T00:00:00"
"RDOR3","ON","2020-12-28","0,13115596107","1,0","JRS CAP PROPRIO","2021-01-04","2021-01-04","66,0","1,0","0,198721","2021-01-04T00:00:00"
"RDOR3","ON","2021-03-25","0,07499903083","1,0","JRS CAP PROPRIO","2021-03-31","2021-03-31","64,91","1,0","0,115543","2021-03-31T00:00:00"
"RDOR3","ON","2021-06-21","0,0792412862","1,0","JRS CAP PROPRIO","2021-06-24","2021-06-24","68,19","1,0","0,116207","2021-06-24T00:00:00"
"RDOR3","ON","2021-09-03","0,99419045871","1,0","DIVIDENDO","2021-09-09","2021-09-09","70,81","1,0","1,404026","2021-09-09T00:00:00"
"RDOR3","ON","2021-09-03","0,08568423068","1,0","JRS CAP PROPRIO","2021-09-09","2021-09-09","70,81","1,0","0,121006","2021-09-09T00:00:00"
"RDOR3","ON","2021-12-14","0,09438900266","1,0","JRS CAP PROPRIO","2021-12-17","2021-12-17","45,97","1,0","0,205327","2021-12-17T00:00:00"
"RDOR3","ON","2022-03-28","0,09846620213","1,0","JRS CAP PROPRIO","2022-03-31","2022-03-31","49,9","1,0","0,197327","2022-03-31T00:00:00"
"RDOR3","ON","2022-06-30","0,11113204945","1,0","JRS CAP PROPRIO","2022-07-06","2022-07-06","29,9","1,0","0,371679","2022-07-06T00:00:00"
"RDOR3","ON","2022-09-16","0,1155035197","1,0","JRS CAP PROPRIO","2022-09-21","2022-09-21","34,18","1,0","0,337927","2022-09-21T00:00:00"
"RDOR3","ON","2022-12-14","0,08020510654","1,0","JRS CAP PROPRIO","2022-12-19","2022-12-19","26,2","1,0","0,306126","2022-12-19T00:00:00"
"RECV3","ON","2022-04-27","0,16327311645","1,0","DIVIDENDO","2022-04-27","2022-04-27","23,96","1,0","0,68144","2022-04-27T00:00:00"
"RECV3","ON","2022-11-25","0,614971","1,0","JRS CAP PROPRIO","2022-12-01","2022-12-01","31,15","1,0","1,974225","2022-12-01T00:00:00"
"RECV3","ON","2023-04-26","0,4441383944","1,0","DIVIDENDO","2023-04-26","2023-04-26","19,17","1,0","2,316841","2023-04-26T00:00:00"
"RENT3","ON","2015-03-19","0,107094267","1,0","JRS CAP PROPRIO","2015-03-31","2015-03-31","36,3","1,0","0,295026","2015-03-31T00:00:00"
"RENT3","ON","2015-04-28","0,214031311","1,0","DIVIDENDO","2015-04-30","2015-04-30","35,12","1,0","0,609429","2015-04-30T00:00:00"
"RENT3","ON","2015-06-25","0,123396216","1,0","JRS CAP PROPRIO","2015-06-30","2015-06-30","30,69","1,0","0,402073","2015-06-30T00:00:00"
"RENT3","ON","2015-09-30","0,1418157535","1,0","JRS CAP PROPRIO","2015-09-30","2015-09-30","24,44","1,0","0,580261","2015-09-30T00:00:00"
"RENT3","ON","2015-12-10","0,159480086","1,0","JRS CAP PROPRIO","2015-12-30","2015-12-30","24,82","1,0","0,642547","2015-12-30T00:00:00"
"RENT3","ON","2016-03-17","0,170148902","1,0","JRS CAP PROPRIO","2016-03-31","2016-03-31","29,72","1,0","0,572506","2016-03-31T00:00:00"
"RENT3","ON","2016-04-29","0,005003693","1,0","DIVIDENDO","2016-04-29","2016-04-29","33,0","1,0","0,015163","2016-04-29T00:00:00"
"RENT3","ON","2016-06-23","0,17659664","1,0","JRS CAP PROPRIO","2016-06-30","2016-06-30","34,5","1,0","0,511874","2016-06-30T00:00:00"
"RENT3","ON","2016-09-29","0,158654649","1,0","JRS CAP PROPRIO","2016-09-30","2016-09-30","39,66","1,0","0,400037","2016-09-30T00:00:00"
"RENT3","ON","2016-12-15","0,224468022","1,0","JRS CAP PROPRIO","2016-12-22","2016-12-22","33,84","1,0","0,663322","2016-12-22T00:00:00"
"RENT3","ON","2017-03-08","0,191612491","1,0","JRS CAP PROPRIO","2017-03-15","2017-03-15","41,91","1,0","0,4572","2017-03-15T00:00:00"
"RENT3","ON","2017-06-30","0,178614425","1,0","JRS CAP PROPRIO","2017-07-06","2017-07-06","45,41","1,0","0,393337","2017-07-06T00:00:00"
"RENT3","ON","2017-09-13","0,186484472","1,0","JRS CAP PROPRIO","2017-09-22","2017-09-22","60,99","1,0","0,305762","2017-09-22T00:00:00"
"RENT3","ON","2017-12-07","0,064746197","1,0","JRS CAP PROPRIO","2017-12-14","2017-12-14","20,93","1,0","0,309346","2017-12-14T00:00:00"
"RENT3","ON","2018-03-22","0,063557522","1,0","JRS CAP PROPRIO","2018-03-28","2018-03-28","28,11","1,0","0,226103","2018-03-28T00:00:00"
"RENT3","ON","2018-06-21","0,064955268","1,0","JRS CAP PROPRIO","2018-06-28","2018-06-28","23,69","1,0","0,274189","2018-06-28T00:00:00"
"RENT3","ON","2018-09-21","0,06737798","1,0","JRS CAP PROPRIO","2018-09-27","2018-09-27","23,06","1,0","0,292186","2018-09-27T00:00:00"
"RENT3","ON","2018-12-13","0,074537183","1,0","JRS CAP PROPRIO","2018-12-19","2018-12-19","27,83","1,0","0,26783","2018-12-19T00:00:00"
"RENT3","ON","2019-03-21","0,096414094","1,0","JRS CAP PROPRIO","2019-03-26","2019-03-26","32,62","1,0","0,295567","2019-03-26T00:00:00"
"RENT3","ON","2019-04-29","0,010068993","1,0","DIVIDENDO","2019-05-03","2019-05-03","35,85","1,0","0,028086","2019-05-03T00:00:00"
"RENT3","ON","2019-06-18","0,104982046","1,0","JRS CAP PROPRIO","2019-06-24","2019-06-24","41,57","1,0","0,252543","2019-06-24T00:00:00"
"RENT3","ON","2019-09-04","0,103680691","1,0","JRS CAP PROPRIO","2019-09-09","2019-09-09","45,52","1,0","0,22777","2019-09-09T00:00:00"
"RENT3","ON","2019-12-12","0,099742367","1,0","JRS CAP PROPRIO","2019-12-17","2019-12-17","47,3","1,0","0,210872","2019-12-17T00:00:00"
"RENT3","ON","2020-03-10","0,089006724","1,0","JRS CAP PROPRIO","2020-03-13","2020-03-13","36,0","1,0","0,247241","2020-03-13T00:00:00"
"RENT3","ON","2020-06-18","0,086217537","1,0","JRS CAP PROPRIO","2020-06-23","2020-06-23","41,76","1,0","0,20646","2020-06-23T00:00:00"
"RENT3","ON","2020-09-04","0,087345099","1,0","JRS CAP PROPRIO","2020-09-10","2020-09-10","51,92","1,0","0,16823","2020-09-10T00:00:00"
"RENT3","ON","2020-12-10","0,084906178","1,0","JRS CAP PROPRIO","2020-12-15","2020-12-15","64,7","1,0","0,131231","2020-12-15T00:00:00"
"RENT3","ON","2021-03-24","0,084795911","1,0","JRS CAP PROPRIO","2021-03-29","2021-03-29","57,55","1,0","0,147343","2021-03-29T00:00:00"
"RENT3","ON","2021-04-27","0,024111603","1,0","DIVIDENDO","2021-04-30","2021-04-30","64,3","1,0","0,037499","2021-04-30T00:00:00"
"RENT3","ON","2021-06-24","0,096195083","1,0","JRS CAP PROPRIO","2021-06-29","2021-06-29","64,53","1,0","0,14907","2021-06-29T00:00:00"
"RENT3","ON","2021-09-24","0,109203628","1,0","JRS CAP PROPRIO","2021-09-29","2021-09-29","54,75","1,0","0,199459","2021-09-29T00:00:00"
"RENT3","ON","2021-12-14","0,129163564","1,0","JRS CAP PROPRIO","2021-12-17","2021-12-17","56,76","1,0","0,227561","2021-12-17T00:00:00"
"RENT3","ON","2022-03-24","0,146694635","1,0","JRS CAP PROPRIO","2022-03-29","2022-03-29","62,15","1,0","0,236033","2022-03-29T00:00:00"
"RENT3","ON","2022-04-26","0,274130886","1,0","DIVIDENDO","2022-04-29","2022-04-29","52,94","1,0","0,517814","2022-04-29T00:00:00"
"RENT3","ON","2022-06-27","0,17493764","1,0","JRS CAP PROPRIO","2022-06-30","2022-06-30","52,41","1,0","0,333787","2022-06-30T00:00:00"
"RENT3","ON","2022-09-23","0,354889509","1,0","JRS CAP PROPRIO","2022-09-28","2022-09-28","60,59","1,0","0,585723","2022-09-28T00:00:00"
"RENT3","ON","2022-12-16","0,366169741","1,0","JRS CAP PROPRIO","2022-12-21","2022-12-21","53,15","1,0","0,688936","2022-12-21T00:00:00"
"RENT3","ON","2023-03-23","0,369176941","1,0","JRS CAP PROPRIO","2023-03-28","2023-03-28","53,45","1,0","0,690696","2023-03-28T00:00:00"
"RENT3","ON","2023-06-16","0,349173632","1,0","JRS CAP PROPRIO","2023-06-30","2023-06-30","68,5","1,0","0,509743","2023-06-30T00:00:00"
"RENT3","ON","2023-09-22","0,406579138","1,0","JRS CAP PROPRIO","2023-09-27","2023-09-27","56,59","1,0","0,718465","2023-09-27T00:00:00"
"ROMI3","ON","2015-03-17","0,025","1,0","DIVIDENDO","2015-03-17","2015-03-17","2,03","1,0","1,231527","2015-03-17T00:00:00"
"ROMI3","ON","2016-03-22","0,022618988","1,0","DIVIDENDO","2016-03-22","2016-03-22","1,68","1,0","1,346368","2016-03-22T00:00:00"
"ROMI3","ON","2017-12-12","0,08","1,0","JRS CAP PROPRIO","2017-12-18","2017-12-18","7,48","1,0","1,069519","2017-12-18T00:00:00"
"ROMI3","ON","2018-03-13","0,0623031263","1,0","JRS CAP PROPRIO","2018-03-13","2018-03-13","10,2","1,0","0,610815","2018-03-13T00:00:00"
"ROMI3","ON","2018-04-17","0,43","1,0","JRS CAP PROPRIO","2018-04-23","2018-04-23","9,8","1,0","4,387755","2018-04-23T00:00:00"
"ROMI3","ON","2018-09-11","0,25","1,0","JRS CAP PROPRIO","2018-09-17","2018-09-17","7,61","1,0","3,285151","2018-09-17T00:00:00"
"ROMI3","ON","2019-03-26","0,47","1,0","JRS CAP PROPRIO","2019-03-29","2019-03-29","10,96","1,0","4,288321","2019-03-29T00:00:00"
"ROMI3","ON","2019-09-10","0,4","1,0","JRS CAP PROPRIO","2019-09-16","2019-09-16","14,45","1,0","2,768166","2019-09-16T00:00:00"
"ROMI3","ON","2019-12-10","0,25","1,0","JRS CAP PROPRIO","2019-12-23","2019-12-23","16,77","1,0","1,490757","2019-12-23T00:00:00"
"ROMI3","ON","2020-03-17","0,5","1,0","JRS CAP PROPRIO","2020-03-23","2020-03-23","7,5","1,0","6,666667","2020-03-23T00:00:00"
"ROMI3","ON","2020-06-16","0,1","1,0","JRS CAP PROPRIO","2020-06-22","2020-06-22","13,05","1,0","0,766284","2020-06-22T00:00:00"
"ROMI3","ON","2020-09-24","0,8","1,0","JRS CAP PROPRIO","2020-09-29","2020-09-29","13,14","1,0","6,08828","2020-09-29T00:00:00"
"ROMI3","ON","2020-12-08","1,0","1,0","JRS CAP PROPRIO","2020-12-14","2020-12-14","15,27","1,0","6,548788","2020-12-14T00:00:00"
"ROMI3","ON","2021-03-16","0,15","1,0","JRS CAP PROPRIO","2021-03-22","2021-03-22","26,89","1,0","0,557828","2021-03-22T00:00:00"
"ROMI3","ON","2021-06-08","0,12","1,0","JRS CAP PROPRIO","2021-06-14","2021-06-14","26,95","1,0","0,445269","2021-06-14T00:00:00"
"ROMI3","ON","2021-09-14","0,13","1,0","JRS CAP PROPRIO","2021-09-20","2021-09-20","20,27","1,0","0,641342","2021-09-20T00:00:00"
"ROMI3","ON","2021-09-14","0,23","1,0","DIVIDENDO","2021-09-20","2021-09-20","20,27","1,0","1,134682","2021-09-20T00:00:00"
"ROMI3","ON","2021-12-15","0,1469","1,0","JRS CAP PROPRIO","2021-12-21","2021-12-21","17,46","1,0","0,841352","2021-12-21T00:00:00"
"ROMI3","ON","2022-02-01","0,1","1,0","DIVIDENDO","2022-02-07","2022-02-07","15,44","1,0","0,647668","2022-02-07T00:00:00"
"ROMI3","ON","2022-03-15","0,17","1,0","JRS CAP PROPRIO","2022-03-21","2022-03-21","13,39","1,0","1,269604","2022-03-21T00:00:00"
"ROMI3","ON","2022-06-07","0,2","1,0","JRS CAP PROPRIO","2022-06-13","2022-06-13","12,89","1,0","1,55159","2022-06-13T00:00:00"
"ROMI3","ON","2022-09-20","0,211","1,0","JRS CAP PROPRIO","2022-09-26","2022-09-26","17,29","1,0","1,220359","2022-09-26T00:00:00"
"ROMI3","ON","2022-12-14","0,21","1,0","JRS CAP PROPRIO","2022-12-21","2022-12-21","14,69","1,0","1,429544","2022-12-21T00:00:00"
"ROMI3","ON","2023-01-31","0,14147246579","1,0","DIVIDENDO","2023-02-06","2023-02-06","17,7","1,0","0,799279","2023-02-06T00:00:00"
"ROMI3","ON","2023-03-14","0,23","1,0","JRS CAP PROPRIO","2023-03-20","2023-03-20","16,75","1,0","1,373134","2023-03-20T00:00:00"
"ROMI3","ON","2023-06-06","0,21","1,0","JRS CAP PROPRIO","2023-06-13","2023-06-13","17,85","1,0","1,176471","2023-06-13T00:00:00"
"ROMI3","ON","2023-09-12","0,2014","1,0","JRS CAP PROPRIO","2023-09-18","2023-09-18","13,76","1,0","1,463663","2023-09-18T00:00:00"
"SANB11","UNT","2015-03-27","0,03978947295","1,0","DIVIDENDO","2015-03-27","2015-03-27","13,74","1,0","0,289589","2015-03-27T00:00:00"
"SANB11","UNT","2015-09-09","0,81020428795","1,0","DIVIDENDO","2015-09-09","2015-09-09","14,35","1,0","5,646023","2015-09-09T00:00:00"
"SANB11","UNT","2015-12-30","0,37253686853","1,0","JRS CAP PROPRIO","2015-12-30","2015-12-30","16,04","1,0","2,322549","2015-12-30T00:00:00"
"SANB11","UNT","2015-12-30","0,42575642117","1,0","DIVIDENDO","2015-12-30","2015-12-30","16,04","1,0","2,654342","2015-12-30T00:00:00"
"SANB11","UNT","2016-06-29","0,13320087371","1,0","JRS CAP PROPRIO","2016-07-06","2016-07-06","18,07","1,0","0,737138","2016-07-06T00:00:00"
"SANB11","UNT","2016-12-29","0,89275027965","1,0","JRS CAP PROPRIO","2017-01-04","2017-01-04","30,69","1,0","2,908929","2017-01-04T00:00:00"
"SANB11","UNT","2016-12-29","0,18654483456","1,0","DIVIDENDO","2017-01-04","2017-01-04","30,69","1,0","0,607836","2017-01-04T00:00:00"
"SANB11","UNT","2016-12-29","0,18654483456","1,0","DIVIDENDO","2017-01-04","2017-01-04","30,69","1,0","0,607836","2017-01-04T00:00:00"
"SANB11","UNT","2017-04-25","0,13309380248","1,0","JRS CAP PROPRIO","2017-05-03","2017-05-03","27,12","1,0","0,490759","2017-05-03T00:00:00"
